NPJA00127	JP	Destiny	http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0113-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0114-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0115-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0116-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0117-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0118-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0119-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0120-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0121-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0122-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0123-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA00127/NPJA00127_T36/a02c5b5c18de7d2d/JP9200-NPJA00127_00-DESTINYTHEGAME01-A0124-V0100-PE.pkg	NOT REQUIRED	JP9200-NPJA00127_00-DESTINYTHEGAME01-A0124-V0100-PE			11444102160		v01.24
NPUB31202	US	Destiny	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0113-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0114-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0115-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0116-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0117-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0118-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0119-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0120-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0121-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0122-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0123-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31202/NPUB31202_T34/34e6826367e71eaa/UP0002-NPUB31202_00-DESTINYTHEGAME01-A0124-V0100-PE.pkg	NOT REQUIRED	UP0002-NPUB31202_00-DESTINYTHEGAME01-A0124-V0100-PE			11444102176		v01.24
NPEB02097	EU	Destiny Beta	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEB02097/NPEB02097_T1/d0147b51c8bff86e/EP0002-NPEB02097_00-DSTPUBLICBETAP30-A0102-V0100-PE.pkg	NOT REQUIRED	EP0002-NPEB02097_00-DSTPUBLICBETAP30-A0102-V0100-PE			24942768		v01.02
NPJA90277	JP	Destiny Beta	http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA90277/NPJA90277_T1/30f603a312b85d26/JP9200-NPJA90277_00-DSTYBETACERTPS31-A0102-V0100-PE.pkg	NOT REQUIRED	JP9200-NPJA90277_00-DSTYBETACERTPS31-A0102-V0100-PE			24942768		v01.02
NPUB31545	US	Destiny Beta	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31545/NPUB31545_T2/83a0ddffe5c66e0b/UP0002-NPUB31545_00-DSTYBETACERTPS31-A0102-V0100-PE.pkg	NOT REQUIRED	UP0002-NPUB31545_00-DSTYBETACERTPS31-A0102-V0100-PE			24942016		v01.02
NPEB90553	EU	Destiny Demo	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEB90553/NPEB90553_T1/bda2198ac7cd4a1f/EP0002-NPEB90553_00-DESTINYPS3DEMO77-A0101-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPEB90553/NPEB90553_T1/bda2198ac7cd4a1f/EP0002-NPEB90553_00-DESTINYPS3DEMO77-A0102-V0100-PE.pkg	NOT REQUIRED	EP0002-NPEB90553_00-DESTINYPS3DEMO77-A0102-V0100-PE			4424901584		v01.02
NPJA90286	JP	Destiny Demo	http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA90286/NPJA90286_T1/9a14951070a788ca/JP9200-NPJA90286_00-DESTINYPS3DEMO77-A0101-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJA90286/NPJA90286_T1/9a14951070a788ca/JP9200-NPJA90286_00-DESTINYPS3DEMO77-A0102-V0100-PE.pkg	NOT REQUIRED	JP9200-NPJA90286_00-DESTINYPS3DEMO77-A0102-V0100-PE			4424901584		v01.02
NPUB91021	US	Destiny Demo	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB91021/NPUB91021_T1/67f19dec6dbb60eb/UP0002-NPUB91021_00-DESTINYPS3DEMO77-A0101-V0100-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB91021/NPUB91021_T1/67f19dec6dbb60eb/UP0002-NPUB91021_00-DESTINYPS3DEMO77-A0102-V0100-PE.pkg	NOT REQUIRED	UP0002-NPUB91021_00-DESTINYPS3DEMO77-A0102-V0100-PE			4424901584		v01.02
BLJM60353	JP	Deus Ex : Additional Content	http://b0.ww.np.dl.playstation.net/tppkg/np/BLJM60353/BLJM60353_T0/7f4f2fc0dedf1766/JP0082-BLJM60353_00-DXHRPATCH0000001-A0201-V0100-PE.pkg	NOT REQUIRED	JP0082-BLJM60353_00-DXHRPATCH0000001-A0201-V0100-PE			42293648		v02.01
BLES01150	EU	Deus Ex: Human Revolution	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01150/BLES01150_T6/b2b1b30fd385c1e7/EP0082-BLES01150_00-DXHRPATCH0000001-A0101-V0101-PE.pkg	NOT REQUIRED	EP0082-BLES01150_00-DXHRPATCH0000001-A0101-V0101-PE			42347328		v01.01
BLES01151	EU	Deus Ex: Human Revolution	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01151/BLES01151_T4/cb347be822aa31c3/EP0082-BLES01151_00-DXHRPATCH0000001-A0101-V0101-PE.pkg	NOT REQUIRED	EP0082-BLES01151_00-DXHRPATCH0000001-A0101-V0101-PE			42347328		v01.01
BLES01152	EU	Deus Ex: Human Revolution	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01152/BLES01152_T3/90435526feaad740/EP0082-BLES01152_00-DXHRPATCH0000001-A0101-V0101-PE.pkg	NOT REQUIRED	EP0082-BLES01152_00-DXHRPATCH0000001-A0101-V0101-PE			42347328		v01.01
BLUS30476	US	Deus Ex: Human Revolution Additional Content	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS30476/BLUS30476_T7/2f377d6f1de5aa38/UP0082-BLUS30476_00-DXHRPATCH0000001-A0101-V0101-PE.pkg	NOT REQUIRED	UP0082-BLUS30476_00-DXHRPATCH0000001-A0101-V0101-PE			42319312		v01.01
BLUS30313	US	DiRT 2	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS30313/BLUS30313_T4/863c5ba9f11d4bca/UP4001-BLUS30313_00-DIRT2PATCHUS0101-A0101-V0100-PE.pkg	NOT REQUIRED	UP4001-BLUS30313_00-DIRT2PATCHUS0101-A0101-V0100-PE			70839264		v01.01
BLES01287	EU	DiRT 3	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01287/BLES01287_T3/832c0f9ea1416fce/EP4001-BLES01287_00-DIRT3PATCHEU0101-A0101-V0100-PE.pkg	NOT REQUIRED	EP4001-BLES01287_00-DIRT3PATCHEU0101-A0101-V0100-PE			23254000		v01.01
BLUS30724	US	DiRT 3	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS30724/BLUS30724_T3/90315f0a8e9e4bd3/UP4001-BLUS30724_00-DIRT3PATCHUS0101-A0101-V0100-PE.pkg	NOT REQUIRED	UP4001-BLUS30724_00-DIRT3PATCHUS0101-A0101-V0100-PE			23254000		v01.01
BLES01921	EU	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01921/BLES01921_T5/7a21ec5997e75498/EP0002-BLES01921_00-DIABLO3PATCH0004-A0104-V0100-PE.pkg	NOT REQUIRED	EP0002-BLES01921_00-DIABLO3PATCH0004-A0104-V0100-PE			22434720		v01.04
BLES01922	EU	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01922/BLES01922_T5/16f819bdc15b619a/EP0002-BLES01922_00-DIABLO3PATCH0004-A0104-V0100-PE.pkg	NOT REQUIRED	EP0002-BLES01922_00-DIABLO3PATCH0004-A0104-V0100-PE			23459856		v01.04
BLJM61136	JP	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/BLJM61136/BLJM61136_T3/7f20122f6750df58/JP0082-BLJM61136_00-DIABLO3PATCH0004-A0104-V0101-PE.pkg	NOT REQUIRED	JP0082-BLJM61136_00-DIABLO3PATCH0004-A0104-V0101-PE			48506000		v01.04
BLUS31188	US	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS31188/BLUS31188_T7/ad57bd173d1186af/UP0002-BLUS31188_00-DIABLO3PATCH0004-A0104-V0100-PE.pkg	NOT REQUIRED	UP0002-BLUS31188_00-DIABLO3PATCH0004-A0104-V0100-PE			22112224		v01.04
BLUS31221	US	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS31221/BLUS31221_T6/d55bd1183d94d510/UP0002-BLUS31221_00-DIABLO3PATCH0004-A0104-V0100-PE.pkg	NOT REQUIRED	UP0002-BLUS31221_00-DIABLO3PATCH0004-A0104-V0100-PE			21910336		v01.04
NPEB01803	EU	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEB01803/NPEB01803_T5/a76709dee9132604/EP0002-NPEB01803_00-DIABLO3DIGITAL00-A0104-V0100-PE.pkg	NOT REQUIRED	EP0002-NPEB01803_00-DIABLO3DIGITAL00-A0104-V0100-PE			22435376		v01.04
NPEB01804	EU	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEB01804/NPEB01804_T5/ad7de2516384e8d6/EP0002-NPEB01804_00-DIABLO3DIGITAL00-A0104-V0100-PE.pkg	NOT REQUIRED	EP0002-NPEB01804_00-DIABLO3DIGITAL00-A0104-V0100-PE			23460528		v01.04
NPJB00541	JP	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/NPJB00541/NPJB00541_T2/150b0dc753cd276a/JP0082-NPJB00541_00-DIABLO3DIGITAL00-A0104-V0100-PE.pkg	NOT REQUIRED	JP0082-NPJB00541_00-DIABLO3DIGITAL00-A0104-V0100-PE			48506672		v01.04
NPUB31299	US	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31299/NPUB31299_T6/b9030fc1f191d5e6/UP0002-NPUB31299_00-DIABLO3DIGITAL00-A0104-V0100-PE.pkg	NOT REQUIRED	UP0002-NPUB31299_00-DIABLO3DIGITAL00-A0104-V0100-PE			22112880		v01.04
NPUB31300	US	Diablo III	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31300/NPUB31300_T6/0e8fbb78aa57f869/UP0002-NPUB31300_00-DIABLO3DIGITAL00-A0104-V0100-PE.pkg	NOT REQUIRED	UP0002-NPUB31300_00-DIABLO3DIGITAL00-A0104-V0100-PE			21911008		v01.04
BLES02035	EU	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES02035/BLES02035_T2/8626e71f54b7df2b/EP0002-BLES02035_00-D3ROSUEEPATCH003-A0103-V0100-PE.pkg	NOT REQUIRED	EP0002-BLES02035_00-D3ROSUEEPATCH003-A0103-V0100-PE			52852160		v01.03
BLES02036	EU	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES02036/BLES02036_T2/7addd0ec45b9198d/EP0002-BLES02036_00-D3ROSUEEPATCH003-A0103-V0100-PE.pkg	NOT REQUIRED	EP0002-BLES02036_00-D3ROSUEEPATCH003-A0103-V0100-PE			38692624		v01.03
BLJM61197	JP	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/BLJM61197/BLJM61197_T2/f8b6d5ae058a2414/JP0082-BLJM61197_00-D3ROSUEEPATCH003-A0103-V0100-PE.pkg	NOT REQUIRED	JP0082-BLJM61197_00-D3ROSUEEPATCH003-A0103-V0100-PE			38627264		v01.03
BLUS31437	US	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS31437/BLUS31437_T2/cb3a984281087e79/UP0002-BLUS31437_00-D3ROSUEEPATCH003-A0103-V0100-PE.pkg	NOT REQUIRED	UP0002-BLUS31437_00-D3ROSUEEPATCH003-A0103-V0100-PE			43379040		v01.03
BLUS31438	US	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS31438/BLUS31438_T2/fb92364d89b4a25b/UP0002-BLUS31438_00-D3ROSUEEPATCH003-A0103-V0100-PE.pkg	NOT REQUIRED	UP0002-BLUS31438_00-D3ROSUEEPATCH003-A0103-V0100-PE			38610464		v01.03
NPEB02026	EU	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEB02026/NPEB02026_T2/06ac61c48cd7036b/EP0002-NPEB02026_00-D3ULTIMATEEVIL00-A0103-V0100-PE.pkg	NOT REQUIRED	EP0002-NPEB02026_00-D3ULTIMATEEVIL00-A0103-V0100-PE			52852816		v01.03
NPEB02027	EU	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEB02027/NPEB02027_T2/f92e3600be780c83/EP0002-NPEB02027_00-D3ULTIMATEEVIL00-A0103-V0100-PE.pkg	NOT REQUIRED	EP0002-NPEB02027_00-D3ULTIMATEEVIL00-A0103-V0100-PE			38693296		v01.03
NPJB00632	JP	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/NPJB00632/NPJB00632_T2/2d73973759a5cb2c/JP0082-NPJB00632_00-D3ULTIMATEEVIL00-A0103-V0100-PE.pkg	NOT REQUIRED	JP0082-NPJB00632_00-D3ULTIMATEEVIL00-A0103-V0100-PE			38627936		v01.03
NPUB31502	US	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31502/NPUB31502_T2/15e41dd0e8043436/UP0002-NPUB31502_00-D3ULTIMATEEVIL00-A0103-V0100-PE.pkg	NOT REQUIRED	UP0002-NPUB31502_00-D3ULTIMATEEVIL00-A0103-V0100-PE			43379696		v01.03
NPUB31503	US	Diablo III: Reaper of Souls – Ultimate Evil Edition	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31503/NPUB31503_T2/d5a65d326518c498/UP0002-NPUB31503_00-D3ULTIMATEEVIL00-A0103-V0100-PE.pkg	NOT REQUIRED	UP0002-NPUB31503_00-D3ULTIMATEEVIL00-A0103-V0100-PE			38611136		v01.03
BLES02071	EU	Digimon All-Star Rumble (UPDATE DATA)	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES02071/BLES02071_T0/126db780595f8761/EP0700-BLES02071_00-DIGIMONASGBP0101-A0101-V0100-PE.pkg	NOT REQUIRED	EP0700-BLES02071_00-DIGIMONASGBP0101-A0101-V0100-PE			7951344		v01.01
BLES00452	EU	Disgaea 3	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES00452/BLES00452_T2/527b69462117a328/EP1063-BLES00452_00-PDISGAEA3X000049-A0300-V0100-PE.pkg	NOT REQUIRED	EP1063-BLES00452_00-PDISGAEA3X000049-A0300-V0100-PE			627083312		v03.00
BLES01225	EU	Disgaea 4	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01225/BLES01225_T2/e9d510309458887c/EP1063-BLES01225_00-DISGAEA400000006-A0102-V0100-PE.pkg	NOT REQUIRED	EP1063-BLES01225_00-DISGAEA400000006-A0102-V0100-PE			2874263504		v01.02
BLUS30727	US	Disgaea 4	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS30727/BLUS30727_T4/5ae883b91480e942/UP1063-BLUS30727_00-DISGAEA400000022-A0113-V0100-PE.pkg	NOT REQUIRED	UP1063-BLUS30727_00-DISGAEA400000022-A0113-V0100-PE			1846010656		v01.13
BCAS20301	ASIA	Disgaea D2	http://b0.ww.np.dl.playstation.net/tppkg/np/BCAS20301/BCAS20301_T0/de37a7f00ec039d3/HP0404-BCAS20301_00-DISGAEAD20000034-A0140-V0100-PE.pkg	NOT REQUIRED	HP0404-BCAS20301_00-DISGAEAD20000034-A0140-V0100-PE			11519232		v01.40
BLES01939	EU	Disgaea D2	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01939/BLES01939_T1/d512738d442f97a7/EP1063-BLES01939_00-DISGAEAD20000034-A0140-V0101-PE.pkg	NOT REQUIRED	EP1063-BLES01939_00-DISGAEAD20000034-A0140-V0101-PE			68341072		v01.40
BLJS10206	JP	Disgaea D2	http://b0.ww.np.dl.playstation.net/tppkg/np/BLJS10206/BLJS10206_T13/49e104bd9c042bf2/JP0404-BLJS10206_00-DISGAEAD20000008-A0110-V0102-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/BLJS10206/BLJS10206_T13/49e104bd9c042bf2/JP0404-BLJS10206_00-DISGAEAD20000013-A0120-V0102-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/BLJS10206/BLJS10206_T13/49e104bd9c042bf2/JP0404-BLJS10206_00-DISGAEAD20000021-A0130-V0101-PE.pkg	NOT REQUIRED	JP0404-BLJS10206_00-DISGAEAD20000021-A0130-V0101-PE			391409296		v01.30
BLUS31313	US	Disgaea D2	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS31313/BLUS31313_T2/276d6de71d10cc6a/UP1063-BLUS31313_00-DISGAEAD20000034-A0140-V0100-PE.pkg	NOT REQUIRED	UP1063-BLUS31313_00-DISGAEAD20000034-A0140-V0100-PE			68341072		v01.40
NPEB01818	EU	Disgaea D2	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEB01818/NPEB01818_T4/03f94ec3f6510766/EP1063-NPEB01818_00-DISGAEAD20000033-A0140-V0102-PE.pkg	NOT REQUIRED	EP1063-NPEB01818_00-DISGAEAD20000033-A0140-V0102-PE			67815504		v01.40
NPHB00581	ASIA	Disgaea D2	http://b0.ww.np.dl.playstation.net/tppkg/np/NPHB00581/NPHB00581_T1/103cdca1fed52fc8/HP0404-NPHB00581_00-DISGAEAD20000033-A0140-V0100-PE.pkg	NOT REQUIRED	HP0404-NPHB00581_00-DISGAEAD20000033-A0140-V0100-PE			11059072		v01.40
NPJB00300	JP	Disgaea D2	http://b0.ww.np.dl.playstation.net/tppkg/np/NPJB00300/NPJB00300_T6/f0590b11227fa912/JP0404-NPJB00300_00-DISGAEAD20000033-A0120-V0102-PE.pkg|http://b0.ww.np.dl.playstation.net/tppkg/np/NPJB00300/NPJB00300_T6/f0590b11227fa912/JP0404-NPJB00300_00-DISGAEAD20000033-A0130-V0101-PE.pkg	NOT REQUIRED	JP0404-NPJB00300_00-DISGAEAD20000033-A0130-V0101-PE			310718400		v01.30
NPUB31321	US	Disgaea D2	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31321/NPUB31321_T2/2f79145bb40cb14f/UP1063-NPUB31321_00-DISGAEAD20000033-A0140-V0100-PE.pkg	NOT REQUIRED	UP1063-NPUB31321_00-DISGAEAD20000033-A0140-V0100-PE			67815504		v01.40
BLJS10011	JP	Disgaea3	http://b0.ww.np.dl.playstation.net/tppkg/np/BLJS10011/BLJS10011_T34/5f618e0a41ed4dca/JP0404-BLJS10011_00-PS03700000000061-A0510-V0100-PE.pkg	NOT REQUIRED	JP0404-BLJS10011_00-PS03700000000061-A0510-V0100-PE			420167520		v05.10
BLUS30181	US	Disgaea3	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS30181/BLUS30181_T4/c06610efdc2d3ca8/UP1063-BLUS30181_00-PS03700000000060-A0230-V0100-PE.pkg	NOT REQUIRED	UP1063-BLUS30181_00-PS03700000000060-A0230-V0100-PE			455321072		v02.30
NPUB31766	US	Disgaea3	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31766/NPUB31766_T0/06fd46089c58fe20/UP1063-NPUB31766_00-DISGAEA300000001-A0231-V0100-PE.pkg	NOT REQUIRED	UP1063-NPUB31766_00-DISGAEA300000001-A0231-V0100-PE			14388448		v02.31
BLJS10095	JP	Disgaea4	http://b0.ww.np.dl.playstation.net/tppkg/np/BLJS10095/BLJS10095_T15/1797d3355deaf4c2/JP0404-BLJS10095_00-DISGAEA400000072-A0210-V0100-PE.pkg	NOT REQUIRED	JP0404-BLJS10095_00-DISGAEA400000072-A0210-V0100-PE			1617676384		v02.10
BLES01674	EU	Dishonored	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01674/BLES01674_T3/7dcfe3de48b3211e/EP1003-BLES01674_00-DISHONOREDPATCH4-A0104-V0100-PE.pkg	NOT REQUIRED	EP1003-BLES01674_00-DISHONOREDPATCH4-A0104-V0100-PE			35649840		v01.04
BLES01675	EU	Dishonored	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01675/BLES01675_T3/cb13ad8cdb860a88/EP1003-BLES01675_00-DISHONOREDPATCH4-A0104-V0100-PE.pkg	NOT REQUIRED	EP1003-BLES01675_00-DISHONOREDPATCH4-A0104-V0100-PE			36610000		v01.04
BLES01714	EU	Dishonored	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01714/BLES01714_T2/6431406db52a8c77/EP1003-BLES01714_00-DISHONOREDPATCH4-A0103-V0100-PE.pkg	NOT REQUIRED	EP1003-BLES01714_00-DISHONOREDPATCH4-A0103-V0100-PE			36641600		v01.03
BLJM60520	JP	Dishonored	http://b0.ww.np.dl.playstation.net/tppkg/np/BLJM60520/BLJM60520_T4/d7fa32dbb4d794fd/JP0262-BLJM60520_00-DISHONORED000104-A0104-V0100-PE.pkg	NOT REQUIRED	JP0262-BLJM60520_00-DISHONORED000104-A0104-V0100-PE			20280768		v01.04
BLUS30501	US	Dishonored	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS30501/BLUS30501_T3/4af4fdea43d4d9dd/UP1003-BLUS30501_00-DISHONOREDPATCH4-A0104-V0100-PE.pkg	NOT REQUIRED	UP1003-BLUS30501_00-DISHONOREDPATCH4-A0104-V0100-PE			36125440		v01.04
NPEB01111	EU	Dishonored	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEB01111/NPEB01111_T3/5a56dc8866c83c74/EP1003-NPEB01111_00-DISHONOREDDIGITL-A0104-V0100-PE.pkg	NOT REQUIRED	EP1003-NPEB01111_00-DISHONOREDDIGITL-A0104-V0100-PE			36610752		v01.04
NPUB30888	US	Dishonored	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB30888/NPUB30888_T3/4076bc13bad6082c/UP1003-NPUB30888_00-DISHONOREDDIGITL-A0104-V0100-PE.pkg	NOT REQUIRED	UP1003-NPUB30888_00-DISHONOREDDIGITL-A0104-V0100-PE			36125952		v01.04
BLES01842	EU	Disney Infinity	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01842/BLES01842_T23/3d0c571ecc9f9aaf/EP1006-BLES01842_00-INFINITY00000201-A0201-V0100-PE.pkg	NOT REQUIRED	EP1006-BLES01842_00-INFINITY00000201-A0201-V0100-PE			79912928		v02.01
BLES01843	EU	Disney Infinity	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01843/BLES01843_T25/dd0679c542f67c16/EP1006-BLES01843_00-INFINITY00000201-A0201-V0100-PE.pkg	NOT REQUIRED	EP1006-BLES01843_00-INFINITY00000201-A0201-V0100-PE			78858560		v02.01
BLES01844	EU	Disney Infinity	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES01844/BLES01844_T25/cef2bac4e932fd4c/EP1006-BLES01844_00-INFINITY00000201-A0201-V0100-PE.pkg	NOT REQUIRED	EP1006-BLES01844_00-INFINITY00000201-A0201-V0100-PE			78811024		v02.01
BLUS30977	US	Disney Infinity	http://b0.ww.np.dl.playstation.net/tppkg/np/BLUS30977/BLUS30977_T30/5de15a9288b503e7/UP1082-BLUS30977_00-INFINITY00000201-A0201-V0100-PE.pkg	NOT REQUIRED	UP1082-BLUS30977_00-INFINITY00000201-A0201-V0100-PE			78125904		v02.01
BLES02147	EU	Disney Infinity 3.0	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES02147/BLES02147_T4/3832799aeaa5ffd6/EP1006-BLES02147_00-DISNEYINFINITY03-A0106-V0100-PE.pkg	NOT REQUIRED	EP1006-BLES02147_00-DISNEYINFINITY03-A0106-V0100-PE			2076378944		v01.06
BLES02148	EU	Disney Infinity 3.0	http://b0.ww.np.dl.playstation.net/tppkg/np/BLES02148/BLES02148_T4/b4ae3a05099265f1/EP1006-BLES02148_00-DISNEYINFINITY03-A0106-V0100-PE.pkg	NOT REQUIRED	EP1006-BLES02148_00-DISNEYINFINITY03-A0106-V0100-PE			2054213344		v01.06
